chave_fato,quantidade_empresa,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,faixa_veiculos
14268215000100,14268215000100,,,,0 a 5
10268252000150,10268252000150,,,,0 a 5
8109273000180,8109273000180,,25.0,0.0,0 a 5
67824862000100,67824862000100,,,,0 a 5
15426742000150,15426742000150,,,,0 a 5
10394172000140,10394172000140,,,,0 a 5
12783085000100,12783085000100,,,,0 a 5
13241685000100,13241685000100,,,,0 a 5
23528946000120,23528946000120,,,,0 a 5
96446877000180,96446877000180,,,,0 a 5
15281898000190,15281898000190,,,,0 a 5
15293010000130,15293010000130,,,,0 a 5
14296111000100,14296111000100,,,,0 a 5
14374387000150,14374387000150,,,,0 a 5
14294838000140,14294838000140,,,,0 a 5
15611435000140,15611435000140,,,,0 a 5
14685021000100,14685021000100,,,,0 a 5
14229072000110,14229072000110,,,,0 a 5
14230896000100,14230896000100,,,,0 a 5
15795841000100,15795841000100,,,,0 a 5
91409698000230,91409698000230,,,,0 a 5
11493183000140,11493183000140,,,,0 a 5
92773894000170,92773894000170,,,,0 a 5
93664829000170,93664829000170,,,,0 a 5
93265635000100,93265635000100,,,,0 a 5
78420809000160,78420809000160,,,,0 a 5
76833102000150,76833102000150,,,,0 a 5
35510080000100,35510080000100,,,,0 a 5
79630992000190,79630992000190,,,,0 a 5
10863237000150,10863237000150,,,,0 a 5
14429529000130,14429529000130,,,,0 a 5
89158042000240,89158042000240,,,,0 a 5
13395693000100,13395693000100,,,,0 a 5
16982409000190,16982409000190,,,,0 a 5
4329158000160,4329158000160,,,,0 a 5
13312165000140,13312165000140,,,,0 a 5
14427862000100,14427862000100,,,,0 a 5
5553850000130,5553850000130,,,,0 a 5
13853836000180,13853836000180,,,,0 a 5
13831273000120,13831273000120,,,,0 a 5
15386382000100,15386382000100,,1.0,0.0,0 a 5
911525000260,911525000260,,,,0 a 5
26881151000190,26881151000190,,,,0 a 5
15885120000190,15885120000190,,,,0 a 5
2920183000350,2920183000350,,10.0,10.0,0 a 5
15369344000140,15369344000140,,,,0 a 5
15371190000120,15371190000120,,,,0 a 5
14051170000100,14051170000100,,,,0 a 5
9329361000150,9329361000150,,,,0 a 5
8937617000140,8937617000140,,,,0 a 5
8113237000190,8113237000190,,,,0 a 5
13714227000140,13714227000140,,,,0 a 5
9512424000100,9512424000100,,,,0 a 5
9661130000140,9661130000140,,,,0 a 5
8714904000190,8714904000190,,,,0 a 5
7716092000150,7716092000150,,,,0 a 5
8557318000180,8557318000180,,,,0 a 5
8846739000120,8846739000120,,,,0 a 5
8531719000160,8531719000160,,,,0 a 5
13842491000160,13842491000160,,,,0 a 5
13761610000150,13761610000150,,,,0 a 5
10217105000150,10217105000150,,,,0 a 5
15955574000190,15955574000190,,,,0 a 5
2983512000140,2983512000140,,,,0 a 5
2859553000120,2859553000120,,2.0,5.0,0 a 5
1098983001690,1098983001690,,,,0 a 5
1701201001150,1701201001150,,,,0 a 5
14185636000160,14185636000160,,,,0 a 5
7770331000150,7770331000150,,,,0 a 5
4696419000180,4696419000180,,2.0,0.0,0 a 5
15012432000190,15012432000190,,,,0 a 5
4397978000190,4397978000190,,,,0 a 5
61198164025740,61198164025740,,,,0 a 5
15154793000170,15154793000170,,1.0,0.0,0 a 5
1133587000250,1133587000250,,,,0 a 5
4623463000160,4623463000160,,,,0 a 5
3470429000130,3470429000130,,1.0,0.0,0 a 5
16099631000140,16099631000140,,,,0 a 5
11320227000130,11320227000130,,,,0 a 5
15544009000130,15544009000130,,,,0 a 5
14738299000190,14738299000190,,,,0 a 5
10624069000140,10624069000140,,,,0 a 5
11906151000120,11906151000120,,1.0,0.0,0 a 5
16383967000130,16383967000130,,,,0 a 5
13857096000150,13857096000150,,,,0 a 5
3571868000130,3571868000130,,1.0,0.0,0 a 5
8681330000100,8681330000100,,1.0,0.0,0 a 5
14855853000110,14855853000110,,,,0 a 5
12640527000160,12640527000160,,0.0,2.0,0 a 5
12542986000100,12542986000100,,,,0 a 5
66986480000110,66986480000110,,,,0 a 5
8831043000120,8831043000120,,,,0 a 5
9049121000100,9049121000100,,,,0 a 5
4450133000110,4450133000110,,,,0 a 5
11533749000110,11533749000110,,,,0 a 5
5441756000190,5441756000190,,,,0 a 5
5134235000190,5134235000190,,,,0 a 5
7673335000110,7673335000110,,,,0 a 5
16502710000150,16502710000150,,,,0 a 5
26571661000160,26571661000160,,,,0 a 5
22277610000170,22277610000170,,,,0 a 5
16110462000100,16110462000100,,,,0 a 5
10315087000140,10315087000140,,,,0 a 5
73525040000120,73525040000120,,,,0 a 5
27530914000110,27530914000110,,,,0 a 5
82206277000130,82206277000130,,,,0 a 5
7611472000120,7611472000120,,,,0 a 5
4389873000270,4389873000270,,,,0 a 5
8780326000190,8780326000190,,1.0,0.0,0 a 5
41984592000100,41984592000100,,,,0 a 5
13683650000120,13683650000120,,,,0 a 5
15048533000110,15048533000110,,,,0 a 5
12446029000180,12446029000180,,,,0 a 5
12882951000110,12882951000110,,,,0 a 5
5745981000110,5745981000110,,,,0 a 5
2866341000170,2866341000170,,,,0 a 5
1663019000180,1663019000180,,1.0,0.0,0 a 5
12841819000160,12841819000160,,,,0 a 5
87854998000170,87854998000170,,,,0 a 5
15644541000120,15644541000120,,,,0 a 5
15563231000180,15563231000180,,,,0 a 5
13045524000140,13045524000140,,,,0 a 5
1717250000100,1717250000100,,,,0 a 5
5576038000120,5576038000120,,,,0 a 5
97551596000150,97551596000150,,,,0 a 5
97535369000130,97535369000130,,,,0 a 5
2130675000180,2130675000180,,,,0 a 5
2644857000170,2644857000170,,,,0 a 5
3851523000130,3851523000130,,,,0 a 5
4276993000180,4276993000180,,1.0,0.0,0 a 5
5273739000190,5273739000190,,,,0 a 5
3850991000190,3850991000190,,,,0 a 5
1943603000190,1943603000190,,,,0 a 5
4107630000110,4107630000110,,,,0 a 5
2982559000190,2982559000190,,1.0,0.0,0 a 5
3160172000110,3160172000110,,,,0 a 5
71584833001590,71584833001590,,,,0 a 5
11252352000150,11252352000150,,,,0 a 5
15473919000170,15473919000170,,,,0 a 5
6069146000170,6069146000170,"2,000000",0.0,1.0,0 a 5
5980009000200,5980009000200,,,,0 a 5
2696832000110,2696832000110,,,,0 a 5
9237558000160,9237558000160,,,,0 a 5
16098535000500,16098535000500,,,,0 a 5
5913663000110,5913663000110,,3.0,1.0,0 a 5
636817000150,636817000150,,,,0 a 5
7384313000300,7384313000300,,,,0 a 5
4042067000140,4042067000140,,,,0 a 5
15102410000110,15102410000110,,,,0 a 5
14163060000130,14163060000130,,,,0 a 5
107413000170,107413000170,,,,0 a 5
15099165000130,15099165000130,,,,0 a 5
3311116002000,3311116002000,,,,0 a 5
14163564000150,14163564000150,,,,0 a 5
26174300000180,26174300000180,,,,0 a 5
9130198000100,9130198000100,,,,0 a 5
9552735000100,9552735000100,,,,0 a 5
12530758000110,12530758000110,,,,0 a 5
25001108000120,25001108000120,,,,0 a 5
2478965000110,2478965000110,,,,0 a 5
7748966000150,7748966000150,,,,0 a 5
4366149000140,4366149000140,,,,0 a 5
12062488000160,12062488000160,,,,0 a 5
7074641000130,7074641000130,,,,0 a 5
8083694000180,8083694000180,,,,0 a 5
8632777000180,8632777000180,,,,0 a 5
19067297000130,19067297000130,,,,0 a 5
3655748000110,3655748000110,,,,0 a 5
1020470000180,1020470000180,,2.0,0.0,0 a 5
16164790000180,16164790000180,,1.0,0.0,0 a 5
44142602000230,44142602000230,,1.0,0.0,0 a 5
3814624000130,3814624000130,,,,0 a 5
5677545000150,5677545000150,,,,0 a 5
4260828000130,4260828000130,,,,0 a 5
2798501000190,2798501000190,,,,0 a 5
10331483000160,10331483000160,,,,0 a 5
11226804000120,11226804000120,,,,0 a 5
23879513000110,23879513000110,,1.0,0.0,0 a 5
9558251000160,9558251000160,,,,0 a 5
7780701000130,7780701000130,,,,0 a 5
11339779000190,11339779000190,,,,0 a 5
10620689000100,10620689000100,,1.0,0.0,0 a 5
10130261000180,10130261000180,,,,0 a 5
4948785000180,4948785000180,,6.0,11.0,0 a 5
15625707000160,15625707000160,,2.0,0.0,0 a 5
97194070000160,97194070000160,,,,0 a 5
60746948578890,60746948578890,,,,0 a 5
11888115000180,11888115000180,,,,0 a 5
12449890000100,12449890000100,,,,0 a 5
32836587000160,32836587000160,,,,0 a 5
15326615000180,15326615000180,,,,0 a 5
4758045000180,4758045000180,,,,0 a 5
28107308000150,28107308000150,,,,0 a 5
9192157000130,9192157000130,,,,0 a 5
6214127000190,6214127000190,,,,0 a 5
6908697000180,6908697000180,,,,0 a 5
63490437000170,63490437000170,,,,0 a 5
1207259000170,1207259000170,,,,0 a 5
702598000160,702598000160,,,,0 a 5
10171625000170,10171625000170,,,,0 a 5
20846341000190,20846341000190,,,,0 a 5
7539339000100,7539339000100,,,,0 a 5
10129844000190,10129844000190,,,,0 a 5
11844957000130,11844957000130,,,,0 a 5
10624378000110,10624378000110,,,,0 a 5
42080150000100,42080150000100,,,,0 a 5
52514486000180,52514486000180,,,,0 a 5
87071395000100,87071395000100,,,,0 a 5
12076168000160,12076168000160,,,,0 a 5
14400578000140,14400578000140,,,,0 a 5
4120652000110,4120652000110,,,,0 a 5
12126951000190,12126951000190,,,,0 a 5
72220601000110,72220601000110,,1.0,0.0,0 a 5
27335371000180,27335371000180,,,,0 a 5
12213509000100,12213509000100,,,,0 a 5
67126383000110,67126383000110,,,,0 a 5
1085672000100,1085672000100,,0.0,2.0,0 a 5
84512300000140,84512300000140,,,,0 a 5
16597261000170,16597261000170,,,,0 a 5
14891094000140,14891094000140,,,,0 a 5
53340428000140,53340428000140,,,,0 a 5
11606799000180,11606799000180,,,,0 a 5
10530380000120,10530380000120,,1.0,0.0,0 a 5
14880213000160,14880213000160,,,,0 a 5
9556417000100,9556417000100,,,,0 a 5
10775080000100,10775080000100,,,,0 a 5
11038209000160,11038209000160,,,,0 a 5
11518374000110,11518374000110,,,,0 a 5
15708255000180,15708255000180,,,,0 a 5
11435388000170,11435388000170,,,,0 a 5
12716583000130,12716583000130,,,,0 a 5
10805716000110,10805716000110,,,,0 a 5
13457459000160,13457459000160,,0.0,0.0,0 a 5
11597262000100,11597262000100,,,,0 a 5
4708390000100,4708390000100,,,,0 a 5
15264262000130,15264262000130,,,,0 a 5
10338021000760,10338021000760,,,,0 a 5
15254812000130,15254812000130,,,,0 a 5
8308251000220,8308251000220,,,,0 a 5
2720436000180,2720436000180,,,,0 a 5
5687569000190,5687569000190,,,,0 a 5
87813754000220,87813754000220,,,,0 a 5
5535215000120,5535215000120,,,,0 a 5
83071316000100,83071316000100,,1.0,0.0,0 a 5
10895296000100,10895296000100,,,,0 a 5
9035390000100,9035390000100,,,,0 a 5
7054328000130,7054328000130,,,,0 a 5
9179067000100,9179067000100,,,,0 a 5
10452012000100,10452012000100,,0.0,0.0,0 a 5
4452510000150,4452510000150,,,,0 a 5
15599082000100,15599082000100,,,,0 a 5
11859553000110,11859553000110,,,,0 a 5
12784912000180,12784912000180,,,,0 a 5
10716816000170,10716816000170,,,,0 a 5
14664609000170,14664609000170,,,,0 a 5
4589097000170,4589097000170,,1.0,1.0,0 a 5
10310460000170,10310460000170,,,,0 a 5
7152398000120,7152398000120,,,,0 a 5
12969556000170,12969556000170,,,,0 a 5
12044072000110,12044072000110,,,,0 a 5
12750575000100,12750575000100,,,,0 a 5
13474961000180,13474961000180,,,,0 a 5
7396837000140,7396837000140,,,,0 a 5
11664254000120,11664254000120,,1.0,2.0,0 a 5
58238775000180,58238775000180,,,,0 a 5
1703151000250,1703151000250,,,,0 a 5
68583293000110,68583293000110,,,,0 a 5
15759689000100,15759689000100,,,,0 a 5
14561466000170,14561466000170,,,,0 a 5
79817763000260,79817763000260,,1.0,0.0,0 a 5
2250159000190,2250159000190,,,,0 a 5
14591794000110,14591794000110,,,,0 a 5
14364527000100,14364527000100,,,,0 a 5
5384560000100,5384560000100,,,,0 a 5
66440710000140,66440710000140,,,,0 a 5
7382370000180,7382370000180,,,,0 a 5
6031869000180,6031869000180,,0.0,12.0,0 a 5
7869791000130,7869791000130,,,,0 a 5
12567689000110,12567689000110,,,,0 a 5
11839713000160,11839713000160,,,,0 a 5
20733911000720,20733911000720,,,,0 a 5
11209081000150,11209081000150,,,,0 a 5
7168098000130,7168098000130,,,,0 a 5
55231054000150,55231054000150,,,,0 a 5
15785677000150,15785677000150,,,,0 a 5
13320145000200,13320145000200,,,,0 a 5
62169818000190,62169818000190,,2.0,0.0,0 a 5
56833775000100,56833775000100,,,,0 a 5
1719903000190,1719903000190,,,,0 a 5
55744932000130,55744932000130,,,,0 a 5
2039138000120,2039138000120,,,,0 a 5
11195559000130,11195559000130,,,,0 a 5
7677914000130,7677914000130,,,,0 a 5
13085738000140,13085738000140,,,,0 a 5
13988821000120,13988821000120,,,,0 a 5
11431852000150,11431852000150,,,,0 a 5
12755458000130,12755458000130,,,,0 a 5
4358897000180,4358897000180,,,,0 a 5
16967422000170,16967422000170,,,,0 a 5
16998782000130,16998782000130,,,,0 a 5
4903151000100,4903151000100,,,,0 a 5
10548019000120,10548019000120,,,,0 a 5
12999930000180,12999930000180,,,,0 a 5
13561094000110,13561094000110,,,,0 a 5
11712897000100,11712897000100,,,,0 a 5
11692692000100,11692692000100,,,,0 a 5
15383488000150,15383488000150,,,,0 a 5
15371045000140,15371045000140,,,,0 a 5
14062105000180,14062105000180,,1.0,0.0,0 a 5
13908251000110,13908251000110,,,,0 a 5
7210663000180,7210663000180,,,,0 a 5
15358514000190,15358514000190,,,,0 a 5
2902828000160,2902828000160,,,,0 a 5
15352211000160,15352211000160,,,,0 a 5
14406228000190,14406228000190,,,,0 a 5
7735822000160,7735822000160,,,,0 a 5
14040237000100,14040237000100,,,,0 a 5
13942243000190,13942243000190,,,,0 a 5
7963700000120,7963700000120,,,,0 a 5
8823304000160,8823304000160,,,,0 a 5
8067033000160,8067033000160,,,,0 a 5
9500567000100,9500567000100,,,,0 a 5
15841173000100,15841173000100,,,,0 a 5
13855188000100,13855188000100,,,,0 a 5
13860497000160,13860497000160,,,,0 a 5
15131820000190,15131820000190,,,,0 a 5
1815598000130,1815598000130,,,,0 a 5
1784074000200,1784074000200,,,,0 a 5
90400888280080,90400888280080,,,,0 a 5
1481111000120,1481111000120,,,,0 a 5
1153567000160,1153567000160,,,,0 a 5
13121883000130,13121883000130,,,,0 a 5
14733775000180,14733775000180,,,,0 a 5
15153706000160,15153706000160,,,,0 a 5
15157921000130,15157921000130,,,,0 a 5
13864664000140,13864664000140,,,,0 a 5
14725587000100,14725587000100,,,,0 a 5
15162104000170,15162104000170,,,,0 a 5
11428473000100,11428473000100,,,,0 a 5
13797582000120,13797582000120,,,,0 a 5
73104192000150,73104192000150,,,,0 a 5
16485625000120,16485625000120,,,,0 a 5
9516876000160,9516876000160,,,,0 a 5
12898053000150,12898053000150,,,,0 a 5
7107990000100,7107990000100,,,,0 a 5
9361839000120,9361839000120,,,,0 a 5
13881960000150,13881960000150,,,,0 a 5
4517216000180,4517216000180,,,,0 a 5
71053912000170,71053912000170,,,,0 a 5
15548820000190,15548820000190,,0.0,0.0,0 a 5
15184562000100,15184562000100,,,,0 a 5
15551551000110,15551551000110,,,,0 a 5
71715262000180,71715262000180,,,,0 a 5
3549556000120,3549556000120,,0.0,1.0,0 a 5
9504587000140,9504587000140,,,,0 a 5
14537226000130,14537226000130,,,,0 a 5
5510668000100,5510668000100,,,,0 a 5
1351204000130,1351204000130,,,,0 a 5
14504810000190,14504810000190,,,,0 a 5
14514720000180,14514720000180,,0.0,1.0,0 a 5
10909201000160,10909201000160,,0.0,5.0,0 a 5
3759667000160,3759667000160,,5.0,0.0,0 a 5
11123457000100,11123457000100,,,,0 a 5
14870965000140,14870965000140,,,,0 a 5
14867027000190,14867027000190,,,,0 a 5
1351912000170,1351912000170,,,,0 a 5
13802227000100,13802227000100,,,,0 a 5
21588199000190,21588199000190,,,,0 a 5
15674834000150,15674834000150,,,,0 a 5
90811431000120,90811431000120,,,,0 a 5
88580279000170,88580279000170,,,,0 a 5
13637213000170,13637213000170,,,,0 a 5
68927961000180,68927961000180,,,,0 a 5
12776071000160,12776071000160,,,,0 a 5
14084535000100,14084535000100,,,,0 a 5
14073301000150,14073301000150,,,,0 a 5
16545678000190,16545678000190,,,,0 a 5
13240879000190,13240879000190,,,,0 a 5
65159543000100,65159543000100,,,,0 a 5
8088500000210,8088500000210,,,,0 a 5
90562612000160,90562612000160,,,,0 a 5
19558147000120,19558147000120,,1.0,0.0,0 a 5
5356346000140,5356346000140,,,,0 a 5
2767185000190,2767185000190,,,,0 a 5
16562146000160,16562146000160,,,,0 a 5
51884278000100,51884278000100,,,,0 a 5
9506668000180,9506668000180,,,,0 a 5
6935835000110,6935835000110,,,,0 a 5
4675359000110,4675359000110,,,,0 a 5
4194377000180,4194377000180,,,,0 a 5
5843406000150,5843406000150,,0.0,1.0,0 a 5
6163734001220,6163734001220,,,,0 a 5
8025120001550,8025120001550,,,,0 a 5
9143646000100,9143646000100,,,,0 a 5
11535975000130,11535975000130,,,,0 a 5
13015746000110,13015746000110,,,,0 a 5
10646847000100,10646847000100,,,,0 a 5
2903974000100,2903974000100,,0.0,0.0,0 a 5
94991411000130,94991411000130,,,,0 a 5
6297609000150,6297609000150,,,,0 a 5
7623461000160,7623461000160,,,,0 a 5
3520510000340,3520510000340,,,,0 a 5
15475295000120,15475295000120,,,,0 a 5
3973950000190,3973950000190,,3.0,0.0,0 a 5
41575036000180,41575036000180,,,,0 a 5
10750931000160,10750931000160,,,,0 a 5
13049073000110,13049073000110,,,,0 a 5
11868957000170,11868957000170,,,,0 a 5
87247995000330,87247995000330,,,,0 a 5
4377849000130,4377849000130,,,,0 a 5
5012052000100,5012052000100,,,,0 a 5
15316429000160,15316429000160,,,,0 a 5
7010594000160,7010594000160,,0.0,1.0,0 a 5
5652515000270,5652515000270,,,,0 a 5
4177714000120,4177714000120,,,,0 a 5
1118543000170,1118543000170,,,,0 a 5
839279000100,839279000100,,,,0 a 5
584102000100,584102000100,,,,0 a 5
14160793000110,14160793000110,,,,0 a 5
14389215000150,14389215000150,,,,0 a 5
59448000180,59448000180,,,,0 a 5
11124467000160,11124467000160,,,,0 a 5
7155077000180,7155077000180,,,,0 a 5
11507463000160,11507463000160,,,,0 a 5
12621717000130,12621717000130,,,,0 a 5
13422686000150,13422686000150,,,,0 a 5
5863925000180,5863925000180,,,,0 a 5
36854685000180,36854685000180,,,,0 a 5
12462234000130,12462234000130,,1.0,0.0,0 a 5
3375823000190,3375823000190,,,,0 a 5
7246021000130,7246021000130,,,,0 a 5
10737727000100,10737727000100,,,,0 a 5
1582009000110,1582009000110,,,,0 a 5
2083711000100,2083711000100,,,,0 a 5
2059254000100,2059254000100,,,,0 a 5
49303191000150,49303191000150,,,,0 a 5
9162817000130,9162817000130,,,,0 a 5
7553531000150,7553531000150,,,,0 a 5
7183852000100,7183852000100,,7.0,0.0,0 a 5
13181163000160,13181163000160,,,,0 a 5
57591349000910,57591349000910,,3.0,0.0,0 a 5
2756403000190,2756403000190,,,,0 a 5
53886222000110,53886222000110,,,,0 a 5
15104042000140,15104042000140,,,,0 a 5
3039289000140,3039289000140,,,,0 a 5
16958660000110,16958660000110,,,,0 a 5
15562839000190,15562839000190,,1.0,0.0,0 a 5
853547000130,853547000130,,1.0,0.0,0 a 5
5993885000190,5993885000190,,,,0 a 5
12082279000260,12082279000260,,,,0 a 5
39338561000130,39338561000130,,,,0 a 5
15492854000100,15492854000100,,2.0,0.0,0 a 5
7981064000160,7981064000160,,,,0 a 5
11061500000150,11061500000150,,,,0 a 5
10607945000120,10607945000120,,,,0 a 5
35905777000180,35905777000180,,,,0 a 5
4346338000150,4346338000150,,,,0 a 5
4963934000180,4963934000180,,,,0 a 5
13361474000100,13361474000100,,,,0 a 5
3466215000190,3466215000190,,3.0,0.0,0 a 5
4118265000140,4118265000140,,,,0 a 5
9052478000130,9052478000130,,,,0 a 5
8092890000110,8092890000110,,,,0 a 5
7425256000190,7425256000190,,,,0 a 5
60926706000100,60926706000100,,,,0 a 5
54360425000130,54360425000130,,,,0 a 5
70597711000170,70597711000170,,,,0 a 5
67040972000180,67040972000180,,,,0 a 5
67649483000120,67649483000120,,1.0,0.0,0 a 5
39160098000180,39160098000180,,,,0 a 5
46638326000140,46638326000140,,,,0 a 5
93726990000120,93726990000120,,,,0 a 5
7582181000150,7582181000150,,,,0 a 5
46032975000100,46032975000100,,,,0 a 5
202010000100,202010000100,,,,0 a 5
620052000160,620052000160,,,,0 a 5
3923688000170,3923688000170,,,,0 a 5
83664359000190,83664359000190,,,,0 a 5
2231082000100,2231082000100,,,,0 a 5
3579751000100,3579751000100,,,,0 a 5
10096686000110,10096686000110,,,,0 a 5
4305609000120,4305609000120,,,,0 a 5
12945133000110,12945133000110,,,,0 a 5
12335725000110,12335725000110,,,,0 a 5
8016217000100,8016217000100,,,,0 a 5
15593309000100,15593309000100,,,,0 a 5
1928305000120,1928305000120,,,,0 a 5
7006577000150,7006577000150,,,,0 a 5
8095672000130,8095672000130,,,,0 a 5
97056659000100,97056659000100,,,,0 a 5
15712909000140,15712909000140,,,,0 a 5
10935676000120,10935676000120,,,,0 a 5
10544001000150,10544001000150,,4.0,1.0,0 a 5
13517663000120,13517663000120,,,,0 a 5
11089468000110,11089468000110,,1.0,0.0,0 a 5
14880989000180,14880989000180,,,,0 a 5
14179102000120,14179102000120,,,,0 a 5
14534253000150,14534253000150,,,,0 a 5
11985455000120,11985455000120,,,,0 a 5
10698193000150,10698193000150,,,,0 a 5
14108707000120,14108707000120,,,,0 a 5
9055683000230,9055683000230,,,,0 a 5
8498698000200,8498698000200,,,,0 a 5
8442347001500,8442347001500,,,,0 a 5
8153592001670,8153592001670,,,,0 a 5
15261495000180,15261495000180,,,,0 a 5
2320810000150,2320810000150,,,,0 a 5
8368572000210,8368572000210,,,,0 a 5
4437913000120,4437913000120,,,,0 a 5
55217947000140,55217947000140,,,,0 a 5
82811761000600,82811761000600,,,,0 a 5
5759729000160,5759729000160,,,,0 a 5
