cd_cnpj;cod_ordem;cod_ramo;desc_ramo;chave_cnae
04522679000130;0;4771701;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
12045619000100;0;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
08190659000160;0;3321000;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;33
08961445000140;0;1531902;ACABAMENTO DE CALCADOS DE COURO SOB CONTRATO;15
69276293000130;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;74
84462852000190;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
11902017000150;0;4321500;COMERCIO VAREJISTA DE MATERIAL ELETRICO;43
03504150000120;0;4120400;CONSTRUCAO DE EDIFICIOS;41
18867903000130;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
10572071154500;0;8512100;EDUCACAO INFANTIL  PREESCOLA;85
12870677000160;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
04810494000120;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
12465352000100;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
11831846000190;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
25099318000100;0;5510803;MOTEIS;55
08480976000110;0;131800;CULTIVO DE LARANJA;1
01665705000190;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
13078757000140;0;3831999;RECUPERACAO DE MATERIAIS METALICOS, EXCETO ALUMINIO;38
86644432000150;0;4511103;COMERCIO POR ATACADO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS E USADOS;45
64109770000150;0;1813099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;18
12775703000170;0;4781400;CABELEIREIROS, MANICURE E PEDICURE;47
04825302000150;0;6311900;TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET;63
07351457000190;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
04661933000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
75180760002170;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
03959127000120;0;2599399;FABRICACAO DE OUTROS PRODUTOS DE METAL NAO ESPECIFICADOS ANTERIORMENTE;25
15103924000190;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
04894707000140;0;153902;CRIACAO DE OVINOS, INCLUSIVE PARA PRODUCAO DE LA;1
12008981000100;0;1091101;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;10
26509711000180;0;6822600;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA;68
06871885000180;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
11357342000180;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
08721697000100;0;4686902;COMERCIO ATACADISTA DE EMBALAGENS;46
66820424000100;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
07037284000130;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
06824964000130;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
08446137000500;0;6499999;OUTRAS ATIVIDADES DE SERVICOS FINANCEIROS NAO ESPECIFICADAS ANTERIORMENTE;64
04190594000100;0;4771701;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
25916255000120;0;4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
15624386000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
02024919000140;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
13316722000100;0;4721103;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;47
39826375000140;0;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;68
14286731000150;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
10905547000190;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
11065608000110;0;6499901;CLUBES DE INVESTIMENTO;64
01640616000190;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
04282635000180;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
01158654000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
09177354000180;0;7490103;REGULACAO DAS ATIVIDADES DE SAUDE, EDUCACAO, SERVICOS CULTURAIS E OUTROS SERVICOS SOCIAIS;74
05815409000180;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
15571546000170;0;5320202;SERVICOS DE ENTREGA RAPIDA;53
13417990000100;0;4713002;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
12605845000190;0;4632001;COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS;46
10825512000140;0;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;82
11084648000100;0;9609299;OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE;96
11368135000120;0;9001999;ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE;90
11497170000140;0;8550302;ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES;85
11164096000140;0;5590699;CONDOMINIOS PREDIAIS;55
15703970000120;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
16626528000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15236611000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08440012000220;0;111302;CULTIVO DE MILHO;1
07349767000250;0;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;82
08760447000170;0;111302;CULTIVO DE MANDIOCA;1
15232764000180;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
15601291000140;0;151201;CRIACAO DE BOVINOS PARA CORTE;1
02394647000170;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
09462500000110;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
11606067000190;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
01163650000110;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
13444313000180;0;4743100;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
58419607000190;0;4120400;CONSTRUCAO DE EDIFICIOS;41
10642198000160;0;4723700;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;47
04965450000170;0;7319004;CONSULTORIA EM PUBLICIDADE;73
10370610000130;0;4120400;CONSTRUCAO DE EDIFICIOS;41
01440372000100;0;6912500;CARTORIOS;69
01417681000150;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
42834143000220;0;1413401;CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA;14
05248796000110;0;7020400;ADMINISTRACAO DE CAIXAS ESCOLARES;70
22691349000150;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
07720137000160;0;4789002;COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS;47
03480501000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
97531897000200;0;4649402;COMERCIO ATACADISTA DE APARELHOS ELETRONICOS DE USO PESSOAL E DOMESTICO;46
74110800000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
05453491000140;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
14260170000110;0;4723700;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;47
14307232000100;0;4713002;COMERCIO VAREJISTA DE BEBIDAS;47
13117417000180;0;4729699;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
61139556000310;0;4520004;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
16921081000100;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
02344249000140;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
09641413000200;0;113000;CRIACAO DE BOVINOS PARA LEITE;1
09521081000140;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
14564189000150;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
08493131000160;0;5229001;SERVICOS DE APOIO AO TRANSPORTE POR TAXI, INCLUSIVE CENTRAIS DE CHAMADA;52
09479653000170;0;113000;CULTIVO DE CANADEACUCAR;1
08161385000180;0;113000;CULTIVO DE CANADEACUCAR;1
08345350000100;0;1091102;COMERCIO VAREJISTA DE BEBIDAS;10
07337149000100;0;6810202;ALUGUEL DE IMOVEIS PROPRIOS;68
08628655000110;0;4789099;ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS;47
07088567000100;0;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;82
14372027000110;0;1091101;FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL;10
14366979000120;0;5819100;EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS;58
16722700000120;0;5611201;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
01578630000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
15928727000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
00849629000100;0;8541400;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES;85
12867015000130;0;3329501;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;33
00369525000280;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
11823152000100;0;1411801;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;14
17008642000130;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
17023445000190;0;4742300;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
01427229000170;0;4616800;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE TEXTEIS, VESTUARIO, CALCADOS E ARTIGOS DE VIAGEM;46
04475625000160;0;4929901;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;49
12070792000150;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
13893114000150;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
13048317000140;0;1094500;FABRICACAO DE MASSAS ALIMENTICIAS;10
12217244000100;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
13357858000150;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
13206433000140;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
13784561000170;0;4772500;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;47
11549984000180;0;4399103;OBRAS DE ALVENARIA;43
05563670000130;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
13858476000100;0;7729202;ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS;77
07379856000240;0;4741500;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
13790199000140;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
17341165000120;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
15947103000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16822882000100;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
13413451000100;0;4771701;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
10708409000200;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
13907283000100;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
15825025000100;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15829825000190;0;5811500;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;58
00425944000100;0;4645101;COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS;46
02666539000100;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
01789731000120;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
16849730000100;0;4723700;CARGA E DESCARGA;47
15531229000120;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
15398763000100;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
15400540000130;0;1521100;COMERCIO VAREJISTA DE OBJETOS DE ARTE;15
15661235000100;0;4651601;COMERCIO ATACADISTA DE EQUIPAMENTOS DE INFORMATICA;46
14842762000140;0;2539001;SERVICOS DE USINAGEM, TORNEARIA E SOLDA;25
16100510000170;0;7739099;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;77
39503925000190;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
08643675000160;0;2399199;FABRICACAO DE OUTROS PRODUTOS DE MINERAIS NAOMETALICOS NAO ESPECIFICADOS ANTERIORMENTE;23
10839583000100;0;4619200;ATIVIDADES DE FISIOTERAPIA;46
14851270000110;0;4520002;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
06292912000160;0;3314702;MANUTENCAO E REPARACAO DE EQUIPAMENTOS HIDRAULICOS E PNEUMATICOS, EXCETO VALVULAS;33
14445719000140;0;3314710;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;33
15671695000100;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
12467812000120;0;7721700;ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS;77
11437638000100;0;8011101;ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA;80
15189084000120;0;1822999;AGENCIAS DE VIAGENS;18
14532704000110;0;7319002;PROMOCAO DE VENDAS;73
14524120000100;0;4520005;SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES;45
14530689000170;0;5611201;RESTAURANTES E SIMILARES;56
03634471000140;0;4299599;OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE;42
12709639000120;0;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;31
16491837000110;0;210106;CULTIVO DE MUDAS EM VIVEIROS FLORESTAIS;2
15555488000190;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
12508301000290;0;4752100;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;47
23508666000150;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
79176954000100;0;4520001;SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES;45
03216826000180;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
59823567000100;0;2539001;SERVICOS DE USINAGEM, TORNEARIA E SOLDA;25
21882808000110;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
84451533000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
86974268000140;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;74
16529164000140;0;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;45
14344061000180;0;3600602;ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTAO DE REDES;36
70003272000120;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
14074824000110;0;4761001;COMERCIO VAREJISTA DE LIVROS;47
14071915000100;0;4713002;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
06369176000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
05127890000110;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
05019667000150;0;4930202;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;49
08221979000130;0;4751200;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
10636404000120;0;4322302;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;43
14247424000160;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
03621564000130;0;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;46
33066952003930;0;2221800;FABRICACAO DE LAMINADOS PLANOS E TUBULARES DE MATERIAL PLASTICO;22
11605022000100;0;1622699;FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO;16
04244908000100;0;4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
04529832000150;0;4120400;CONSTRUCAO DE EDIFICIOS;41
00260778000130;0;6911701;SERVICOS ADVOCATICIOS;69
10514795000100;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
09513877000150;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
06111992000100;0;1531902;ACABAMENTO DE CALCADOS DE COURO SOB CONTRATO;15
11359618000240;0;8640202;LABORATORIOS CLINICOS;86
08631539000150;0;3314707;MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL;33
09007110000150;0;4120400;ADMINISTRACAO DE OBRAS;41
03024813000290;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
02762282000190;0;4329104;MONTAGEM E INSTALACAO DE SISTEMAS E EQUIPAMENTOS DE ILUMINACAO E SINALIZACAO EM VIAS PUBLICAS, PORTOS E AEROPORTOS;43
02890579000130;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
15465142000100;0;3212400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;32
03784213000140;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
05481258000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
04245120000100;0;4761001;COMERCIO VAREJISTA DE LIVROS;47
11695813000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
41026360000140;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
72129083001520;0;2013402;FABRICACAO DE ADUBOS E FERTILIZANTES, EXCETO ORGANOMINERAIS;20
02053345000210;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
11448505000130;0;4613300;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA, MATERIAL DE CONSTRUCAO E FERRAGENS;46
02536722000190;0;8513900;ENSINO FUNDAMENTAL;85
75923185002310;0;4753900;COMERCIO VAREJISTA DE MOVEIS;47
55235048000170;0;6499901;CLUBES DE INVESTIMENTO;64
60309721000100;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
24815912000180;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
02458074000100;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
05681726000150;0;8599603;TREINAMENTO EM INFORMATICA;85
05367599000110;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
04181950000110;0;6201501;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;62
04085782000160;0;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;47
15637845000160;0;7120100;TESTES E ANALISES TECNICAS;71
16942879000120;0;2229399;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS, EXCETO PROFISSIONAIS E DE SEGURANCA;22
09135639000230;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
01535441000150;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
02920641000190;0;6629100;ATIVIDADES AUXILIARES DOS SEGUROS, DA PREVIDENCIA COMPLEMENTAR E DOS PLANOS DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE;66
90057274000100;0;6810202;ALUGUEL DE IMOVEIS PROPRIOS;68
02356188000130;0;8650001;ATIVIDADES DE ENFERMAGEM;86
66229071000250;0;6619305;OPERADORAS DE CARTOES DE DEBITO;66
11334718000130;0;5611201;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
05680175000100;0;4120400;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;41
05745455000150;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
08421025000170;0;113000;CULTIVO DE CANADEACUCAR;1
53811006004100;0;113000;CULTIVO DE CANADEACUCAR;1
11521692000130;0;6920601;ATIVIDADES DE CONTABILIDADE;69
10856079000100;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
04608145000120;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
04625393000180;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
12891603000100;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
11864106000150;0;9493600;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
11666574000110;0;1813001;FABRICACAO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS;18
12538051000150;0;1412601;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;14
09345040000140;0;4713002;HOTEIS;47
03174696000160;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
15570168000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
04633331000110;0;5612100;SERVICOS AMBULANTES DE ALIMENTACAO;56
00506450000150;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
28571719000100;0;6499901;CLUBES DE INVESTIMENTO;64
14168299000100;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
00959063000170;0;8112500;CONDOMINIOS PREDIAIS;81
14643385000110;0;5320202;SERVICOS DE ENTREGA RAPIDA;53
14646623000140;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
12230882000160;0;1091102;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;10
13752340000110;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
07017898000150;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
15582063000170;0;4789006;COMERCIO VAREJISTA DE FOGOS DE ARTIFICIO E ARTIGOS PIROTECNICOS;47
15580488000140;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;47
10284328000130;0;5812301;ATIVIDADES DE GRAVACAO DE SOM E DE EDICAO DE MUSICA;58
12208995000160;0;4321500;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;43
52962479000140;0;7111100;SERVICOS DE ARQUITETURA;71
16596275000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
10455754000190;0;1031700;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;10
